SystemID;SystemIteration;AlgorithmID;VersionID1;VersionID2;timeInitRegular;timeCoreRegular;timeCleanRegular;timeFirstAddRegular;timeFirstStrongBfsRegular;timeWeakBfsRegular;timeSecondAddRegular;timeSecondStrongBfsRegular;timeFinishRegular;timeInitIncremental;timeCoreIncremental;timeCleanIncremental;timeFirstAddIncremental;timeFirstStrongBfsIncremental;timeWeakBfsIncremental;timeSecondAddIncremental;timeSecondStrongBfsIncremental;timeFinishIncremental;VariablesAdded;VariablesRemoved;VariablesShared;ClausesAdded;ClausesRemoved;ClausesShared;RedundantRegular;StrongRegular;WeakRegular;RedundantIncremental;StrongIncremental;WeakIncremental
0;1;5;1;138;13892;2232570;233332;0;0;0;12100415;109558;80130;795316;1953246;231475;0;0;0;828338;97924;78388;2;0;1212;1;0;583;45;1420;778;45;1420;778
0;1;5;1;139;14520;2351357;234820;0;0;0;12020204;107519;81407;739628;1872132;218768;0;0;0;1951157;79728;80414;2;0;1214;1;0;584;45;1422;778;45;1422;778
0;1;5;1;140;14657;1993630;209290;0;0;0;11666978;123633;82275;737247;2089014;222892;0;0;0;1950079;108442;82072;7;1;1215;0;0;585;48;1440;784;48;1440;784
0;1;5;1;141;14246;2356449;214600;0;0;0;11241313;117123;80001;821648;2131997;225440;0;0;0;1769856;100624;81739;26;26;1196;1;1;584;48;1440;784;48;1440;784
0;1;5;1;142;13924;2289644;225015;0;0;0;11571603;113472;78347;805499;2360474;202135;0;0;0;829668;96636;79487;2;0;1222;1;0;585;48;1442;784;48;1442;784
0;1;5;1;143;14257;1970947;216672;0;0;0;11828615;93750;81058;782394;613820;216233;0;0;0;1316670;96128;78165;0;2;1222;0;1;585;48;1440;784;48;1440;784
0;1;5;1;144;19326;2136559;232528;0;0;0;12285506;110497;80746;789977;2100556;268350;0;0;0;2760698;108870;78474;1;1;1221;0;0;585;48;1440;790;48;1440;790
0;1;5;1;145;22411;1951377;222912;0;0;0;11887238;124982;82389;745229;2613430;405748;0;0;0;1493488;170742;133886;3;0;1222;1;0;585;48;1444;790;48;1444;790
0;1;5;1;146;14739;1904611;207038;0;0;0;11720188;127594;81964;783002;1916196;235742;0;0;0;876971;92009;79469;4;0;1225;2;0;586;49;1446;790;49;1446;790
0;1;5;1;147;14621;2195078;221590;0;0;0;12098498;111245;84371;769969;1931664;219230;0;0;0;850068;83792;83028;6;0;1229;3;0;588;50;1450;790;50;1450;790
0;1;5;1;148;14436;1936937;208841;0;0;0;12311748;117008;81163;775870;1820766;211745;0;0;0;1093501;116843;81011;7;0;1235;3;0;591;50;1494;790;50;1494;790
0;1;5;1;149;14109;1833932;204814;0;0;0;11996818;122041;84537;785981;1792659;232774;0;0;0;2521879;115399;81765;2;6;1236;0;1;593;50;1488;784;50;1488;784
0;1;5;1;150;16455;1781962;204023;0;0;0;11985030;119777;83408;780761;1797671;222724;0;0;0;857215;100554;80489;7;0;1238;3;0;593;50;1500;784;50;1500;784
0;1;5;1;151;14630;2355165;218513;0;0;0;12423383;110766;81738;1010103;2841809;281886;0;0;0;1881525;149628;107289;3;3;1242;1;1;595;50;1500;784;50;1500;784
0;1;5;1;152;24343;2666255;223415;0;0;0;12426436;101411;82391;904365;2354572;234422;0;0;0;849334;87791;78793;2;0;1245;1;0;596;50;1506;784;50;1506;784
0;1;5;1;153;15178;2099572;218274;0;0;0;11848950;121453;99924;876228;2150344;218323;0;0;0;1359130;93314;78985;2;0;1247;1;0;597;50;1506;790;50;1506;790
0;1;5;1;154;14859;2425464;236802;0;0;0;12029946;117160;78531;793250;2246846;226490;0;0;0;1090741;103163;76759;2;0;1249;1;0;598;50;1508;790;50;1508;790
0;1;5;1;155;14714;2457908;251387;0;0;0;12095945;105766;81723;799831;2104509;217466;0;0;0;867112;94508;83241;1;0;1251;0;0;599;50;1510;790;50;1510;790
0;1;5;1;156;15194;2067743;213300;0;0;0;12151906;119600;81540;764589;1910309;221803;0;0;0;2328351;176737;142186;2;0;1252;1;0;599;50;1512;790;50;1512;790
0;1;5;1;157;15136;2599002;218107;0;0;0;12500670;115145;114953;848757;2415135;223710;0;0;0;869865;109165;83635;3;0;1254;1;0;600;50;1516;790;50;1516;790
0;1;5;1;158;14542;2178260;230045;0;0;0;12216390;120444;81978;893225;1943532;216408;0;0;0;2302557;130691;83063;2;0;1257;1;0;601;50;1516;796;50;1516;796
0;1;5;1;159;14256;1978997;213045;0;0;0;12126131;106644;82538;818243;1825939;225082;0;0;0;1105840;106878;83165;2;0;1259;1;0;602;50;1518;796;50;1518;796
0;1;5;1;160;14427;2033537;210850;0;0;0;12445524;108983;97361;1455952;1774290;233323;0;0;0;1808150;127755;108525;3;0;1261;1;0;603;50;1522;796;50;1522;796
0;1;5;1;161;15423;2128624;232263;0;0;0;12239631;124178;81612;817592;2026961;220142;0;0;0;855201;95527;82017;3;0;1264;2;0;604;50;1524;796;50;1524;796
0;1;5;1;162;15118;2178758;239933;0;0;0;12583757;112145;85494;999023;1822035;225483;0;0;0;886377;97109;84586;3;0;1267;1;0;606;50;1528;796;50;1528;796
0;1;5;1;163;22572;1937893;229128;0;0;0;12927205;119531;82944;1559066;3103473;239903;0;0;0;2620508;101685;84847;5;0;1270;1;0;607;52;1530;802;52;1530;802
0;1;5;1;164;13985;2233593;216616;0;0;0;13727315;119409;82392;838560;2395443;425582;0;0;0;3621344;180770;142523;27;27;1248;4;4;604;52;1530;802;52;1530;802
0;1;5;1;165;21790;2413447;238095;0;0;0;12732765;126942;103519;832352;1905629;222940;0;0;0;895020;98257;84871;4;0;1275;2;0;608;52;1534;802;52;1534;802
0;1;5;1;166;38395;2393797;218314;0;0;0;12264824;124237;82510;808895;2297541;226598;0;0;0;843222;96592;80209;2;0;1279;1;0;610;52;1536;802;52;1536;802
0;1;5;1;167;15160;2254770;215064;0;0;0;12133738;118386;82971;840022;827995;459814;0;0;0;2613319;176540;136458;0;4;1277;0;2;609;52;1532;802;52;1532;802
0;1;5;1;168;14393;2205810;208254;0;0;0;12439847;112453;85788;825224;2274453;261448;0;0;0;1831047;111452;82583;3;1;1276;2;0;609;52;1532;816;52;1532;816
0;1;5;1;169;14746;1847972;211253;0;0;0;12750298;134745;83739;870513;1913024;234196;0;0;0;883114;97310;85139;2;0;1279;1;0;611;52;1534;816;52;1534;816
0;1;5;1;170;23511;2512077;265347;0;0;0;14388068;138850;106005;843250;653833;205669;0;0;0;1419816;98330;83337;0;4;1277;0;2;610;52;1530;816;52;1530;816
0;1;5;1;171;15169;2546956;222426;0;0;0;12974724;129167;82529;821358;2537278;227367;0;0;0;890268;95428;110956;3;0;1277;1;0;610;52;1534;816;52;1534;816
0;1;5;1;172;23003;2281350;235346;0;0;0;12658002;113829;85300;815264;2065462;235077;0;0;0;840141;105885;81921;2;0;1280;1;0;611;52;1536;816;52;1536;816
0;1;5;1;173;14620;2077882;215917;0;0;0;12611372;137178;83279;785403;1944778;220683;0;0;0;830315;99394;81424;4;0;1282;2;0;612;52;1540;816;52;1540;816
0;1;5;1;174;14811;1789574;207330;0;0;0;12398286;97637;84514;818161;1796576;227157;0;0;0;869221;100670;85410;2;0;1286;1;0;614;52;1542;816;52;1542;816
0;1;5;1;175;22619;2397072;236750;0;0;0;12620388;109235;83470;821242;2060853;228154;0;0;0;893409;103408;82895;10;0;1288;4;0;615;52;1570;816;52;1570;816
0;1;5;1;176;14821;2574036;248985;0;0;0;12836288;110493;82660;912959;2196360;227155;0;0;0;1359955;115874;84695;5;0;1298;3;0;619;52;1570;828;52;1570;828
0;1;5;1;177;14429;2482474;222330;0;0;0;13857650;103330;84917;799264;2395407;234728;0;0;0;872089;111937;84757;2;0;1303;1;0;622;52;1572;828;52;1572;828
0;1;5;1;178;14524;2038127;223559;0;0;0;13771711;115885;82959;912361;2211806;235103;0;0;0;1846140;111073;85283;3;3;1302;0;0;623;52;1566;846;52;1566;846
0;1;5;1;179;14933;2129022;228099;0;0;0;14305573;111344;84265;830647;1934530;234303;0;0;0;933529;90608;82584;4;0;1305;1;0;623;53;1574;846;53;1574;846
0;1;5;1;180;14957;2162039;236015;0;0;0;13849786;121180;89323;872412;2058251;243423;0;0;0;1538580;115249;89853;3;0;1309;1;0;624;53;1578;846;53;1578;846
0;1;5;1;181;15337;2318096;248594;0;0;0;13687292;140268;84082;903731;2347710;225342;0;0;0;1581973;93828;90713;2;1;1311;1;0;625;52;1588;846;52;1588;846
0;1;5;1;182;15504;1891980;228298;0;0;0;13724388;113751;88053;945142;1885013;232114;0;0;0;1513508;109201;84708;15;12;1301;2;1;625;52;1596;846;52;1596;846
0;1;5;1;183;14610;2239346;215488;0;0;0;13853082;110914;87684;834931;2157400;250287;0;0;0;900336;97063;87197;3;0;1316;1;0;627;52;1614;846;52;1614;846
0;1;5;1;184;15765;2402445;211472;0;0;0;14136152;111858;85099;803888;660758;213318;0;0;0;1354629;99133;83346;0;13;1306;0;0;628;41;1614;796;41;1614;796
0;1;5;1;185;15836;2649584;217923;0;0;0;14032053;109956;87754;943231;2942711;291901;0;0;0;1196964;103624;83709;2;0;1306;1;0;628;41;1616;796;41;1616;796
0;1;5;1;186;26851;2540299;240545;0;0;0;13612589;114006;88976;825113;2400878;228408;0;0;0;1165782;135219;84386;2;0;1308;1;0;629;41;1620;796;41;1620;796
0;1;5;1;187;14299;2502093;276521;0;0;0;13994779;142881;85521;856355;2333483;228256;0;0;0;829970;98975;84717;2;0;1310;1;0;630;41;1626;796;41;1626;796
0;1;6;1;2;12864;1931215;159841;0;0;0;6672412;67255;58032;639823;1640726;179420;0;0;0;987563;60972;57548;8;0;902;4;0;439;33;996;374;33;996;374
0;1;6;1;3;12034;1540705;151797;0;0;0;6271509;72738;58234;563791;1288113;153960;0;0;0;970939;83647;58289;11;0;902;6;0;439;33;998;374;33;998;374
0;1;6;1;4;12723;1565038;161201;0;0;0;6870109;83543;58177;562974;1502113;176350;0;0;0;1196242;85252;59589;17;0;902;8;0;439;33;1042;374;33;1042;374
0;1;6;1;5;12763;1747192;157052;0;0;0;6632357;95012;59137;608605;1792646;182092;0;0;0;1249971;82138;55909;19;0;902;9;0;439;33;1046;374;33;1046;374
0;1;6;1;6;12253;1863302;159346;0;0;0;6721964;74230;59502;618009;1767050;168086;0;0;0;1221281;67914;59129;21;0;902;10;0;439;33;1050;374;33;1050;374
0;1;6;1;7;34215;2390649;278223;0;0;0;7564463;85017;62528;565269;1593055;185521;0;0;0;1346143;83155;60260;21;2;900;10;1;438;33;1048;374;33;1048;374
0;1;6;1;8;12888;1748531;161995;0;0;0;6712038;75201;62209;597905;1869365;199478;0;0;0;2016791;70142;63941;23;2;900;11;1;438;33;1054;374;33;1054;374
0;1;6;1;9;33909;1393423;159827;0;0;0;6764551;94153;61704;664557;1578747;176786;0;0;0;1699839;89130;60823;25;2;900;12;1;438;33;1056;374;33;1056;374
0;1;6;1;10;10749;1646059;162206;0;0;0;6677376;72769;62941;568500;1809343;164133;0;0;0;1801038;101238;61754;29;2;900;14;1;438;33;1060;374;33;1060;374
0;1;6;1;11;10581;1588223;156509;0;0;0;6295979;75443;61573;570526;1656069;163351;0;0;0;1963551;89476;63437;32;2;900;15;1;438;33;1064;374;33;1064;374
0;1;6;1;12;11610;1637606;167451;0;0;0;6658104;79095;61751;620713;2061461;165647;0;0;0;1998542;81606;59941;34;2;900;16;1;438;33;1066;374;33;1066;374
0;1;6;1;13;10974;1674971;170875;0;0;0;6525736;77002;62114;597207;1596198;166773;0;0;0;2194443;58394;62623;36;2;900;17;1;438;33;1068;374;33;1068;374
0;1;6;1;14;11409;1774112;166803;0;0;0;6827794;75976;60181;575869;1632349;182106;0;0;0;2333562;73422;61196;38;2;900;18;1;438;33;1068;374;33;1068;374
0;1;6;1;15;11411;1794357;168170;0;0;0;7337044;103893;80729;623153;1670800;171336;0;0;0;3469570;144901;103716;45;2;900;21;1;438;33;1076;374;33;1076;374
0;1;6;1;16;11580;1830135;158684;0;0;0;6290420;66344;61079;593279;1932742;176877;0;0;0;2828966;107082;72414;47;2;900;22;1;438;33;1078;374;33;1078;374
0;1;6;1;17;18119;2070237;179386;0;0;0;6509742;82431;67431;582965;1753938;170496;0;0;0;2259089;61836;63379;55;2;900;26;1;438;33;1086;374;33;1086;374
0;1;6;1;18;11216;1498439;161726;0;0;0;6892062;82909;61597;624361;1822317;176737;0;0;0;2172671;61541;63548;55;5;897;26;2;437;33;1084;368;33;1084;368
0;1;6;1;19;12003;1793810;177782;0;0;0;6379547;78812;58901;608289;1993076;171986;0;0;0;2245206;62126;61981;57;5;897;27;2;437;33;1086;368;33;1086;368
0;1;6;1;20;19780;1607583;160839;0;0;0;6705170;82879;61591;585555;1662787;181756;0;0;0;2273080;94757;62191;59;5;897;28;2;437;33;1092;368;33;1092;368
0;1;6;1;21;22316;1851343;172175;0;0;0;6631368;87028;63398;594550;1881716;165068;0;0;0;2794445;100820;69276;74;6;896;32;2;437;33;1128;386;33;1128;386
0;1;6;1;22;11449;2007251;173042;0;0;0;6708917;103343;65424;583023;1656220;174231;0;0;0;2579975;90429;66704;75;6;896;32;2;437;33;1146;386;33;1146;386
0;1;6;1;23;11485;1775272;165174;0;0;0;6906468;92780;61531;656250;2004397;184355;0;0;0;2641560;73579;62814;77;6;896;33;2;437;33;1148;386;33;1148;386
0;1;6;1;24;11479;2173320;215875;0;0;0;7351039;76561;64222;667545;1952928;175390;0;0;0;2793173;86840;65677;79;6;896;34;2;437;33;1150;386;33;1150;386
0;1;6;1;25;11525;2265458;200860;0;0;0;6848420;84526;63495;603226;1959968;179351;0;0;0;3001242;70351;65989;81;6;896;35;2;437;33;1152;386;33;1152;386
0;1;6;1;26;11339;1623442;165626;0;0;0;6794720;78439;63443;673164;1676586;182093;0;0;0;2925938;84502;64289;81;8;894;35;3;436;33;1150;386;33;1150;386
0;1;6;1;27;11542;1754202;168318;0;0;0;7340247;99220;62973;638638;1909692;193641;0;0;0;3017507;86312;64309;85;8;894;36;3;436;34;1154;386;34;1154;386
0;1;6;1;28;12035;1896192;176860;0;0;0;6824028;90813;65571;649309;2110936;182738;0;0;0;3112031;92118;67182;86;8;894;36;3;436;34;1166;386;34;1166;386
0;1;6;1;29;19659;2144072;168717;0;0;0;6755887;79101;65262;618042;2079521;177646;0;0;0;3007223;94393;63868;88;8;894;37;3;436;34;1168;386;34;1168;386
0;1;6;1;30;11464;1780255;188521;0;0;0;6803589;77608;64348;602597;1781844;192468;0;0;0;2898873;81779;63387;90;8;894;38;3;436;34;1170;386;34;1170;386
0;1;6;1;31;11438;1838516;184897;0;0;0;6909950;94155;63157;678032;1862978;186843;0;0;0;3519059;106304;64076;92;8;894;39;3;436;34;1172;386;34;1172;386
0;1;6;1;32;14148;1718979;207588;0;0;0;7425978;90555;60475;697290;1895281;253646;0;0;0;3908031;88348;63721;94;8;894;40;3;436;34;1174;386;34;1174;386
0;1;6;1;33;20260;1660408;172479;0;0;0;6651849;80542;63028;607060;1701342;195835;0;0;0;3812925;93586;65431;96;8;894;41;3;436;34;1176;386;34;1176;386
0;1;6;1;34;12570;1953964;193080;0;0;0;7146458;80777;67438;740621;2002630;182737;0;0;0;5530573;145789;108002;99;8;894;43;3;436;34;1178;386;34;1178;386
0;1;6;1;35;11638;2012449;182217;0;0;0;7250980;83860;64925;677157;2077560;179872;0;0;0;3903516;92564;64509;101;8;894;44;3;436;34;1180;386;34;1180;386
0;1;6;1;36;12018;2149394;186344;0;0;0;7031339;80508;65233;655013;2161471;177811;0;0;0;3971890;81641;66855;103;8;894;45;3;436;34;1182;386;34;1182;386
0;1;6;1;37;12636;1910433;187326;0;0;0;7363565;100477;65796;668785;1940374;192425;0;0;0;3895582;93841;64952;104;8;894;45;3;436;34;1198;386;34;1198;386
0;1;6;1;38;16681;1886197;179181;0;0;0;7009654;97272;64501;622625;1727256;170685;0;0;0;3821756;95395;63676;106;18;884;45;4;435;34;1186;378;34;1186;378
0;1;6;1;39;20868;1864150;174175;0;0;0;7009347;89808;64626;623356;1933592;172784;0;0;0;3935681;79827;65396;108;18;884;46;4;435;34;1188;378;34;1188;378
0;1;6;1;40;11407;1603200;192503;0;0;0;7527118;92241;64277;606434;1967211;212935;0;0;0;4327668;97741;77521;113;18;884;47;4;435;35;1200;384;35;1200;384
0;1;6;1;41;11608;2147715;185690;0;0;0;7390410;93018;69763;617697;1892857;179788;0;0;0;4006099;96088;68314;115;18;884;48;4;435;35;1200;384;35;1200;384
0;1;6;1;42;11942;1931141;158200;0;0;0;7376366;103011;66620;594626;1851864;174395;0;0;0;3795550;100428;67011;117;18;884;49;4;435;35;1204;384;35;1204;384
0;1;6;1;43;11801;1944992;180692;0;0;0;6935075;86153;64259;641613;2040394;182737;0;0;0;4095192;81300;66383;119;18;884;50;4;435;35;1208;384;35;1208;384
0;1;6;1;44;12349;1787592;182821;0;0;0;6812581;106703;66217;609791;1653413;170488;0;0;0;3854731;96523;64002;124;18;884;52;4;435;35;1224;384;35;1224;384
0;1;6;1;45;20484;2022226;169766;0;0;0;7287025;91551;67179;711616;2134846;223461;0;0;0;4595175;105732;68265;130;18;884;55;4;435;35;1234;384;35;1234;384
0;1;6;1;46;12345;1769850;181569;0;0;0;7696285;105183;66942;695324;1683694;176132;0;0;0;5999135;105876;66368;133;18;884;57;4;435;35;1236;384;35;1236;384
0;1;6;1;47;12013;2163127;173478;0;0;0;6722313;74503;66201;630228;2262123;183491;0;0;0;4275981;88566;67669;133;20;882;57;5;434;35;1230;384;35;1230;384
0;1;6;1;48;16781;1971509;177945;0;0;0;7362495;89432;67203;614331;1791812;268821;0;0;0;4204747;103806;65701;136;20;882;59;5;434;35;1232;384;35;1232;384
0;1;6;1;49;19401;2228834;216713;0;0;0;7579592;90020;65827;636941;1933115;208294;0;0;0;4224300;97395;69369;138;20;882;60;5;434;35;1236;384;35;1236;384
0;1;6;1;50;17051;2261056;217875;0;0;0;7269223;93584;66400;650112;1902675;199069;0;0;0;4235094;103042;66751;140;20;882;61;5;434;35;1236;390;35;1236;390
0;1;6;1;51;11737;1820441;191931;0;0;0;7108970;78699;65995;677829;1852551;208464;0;0;0;4105469;76848;68636;143;20;882;63;5;434;35;1238;390;35;1238;390
0;1;6;1;52;12039;2069934;197542;0;0;0;7740192;89429;66026;669950;1865381;185930;0;0;0;3985927;75593;68670;150;20;882;67;5;434;35;1244;390;35;1244;390
0;1;6;1;53;12051;1968004;175558;0;0;0;7859835;98394;67496;677017;2224559;222993;0;0;0;3840355;94963;67397;154;20;882;69;5;434;35;1248;390;35;1248;390
0;1;6;1;54;17365;1700703;174784;0;0;0;7616901;113184;77206;661669;1924657;205011;0;0;0;4349901;93696;66268;159;20;882;70;5;434;37;1250;396;37;1250;396
0;1;6;1;55;11629;1816446;185203;0;0;0;8145532;99815;68398;617799;1799652;185200;0;0;0;4304516;92096;70001;161;20;882;71;5;434;37;1252;396;37;1252;396
0;1;6;1;56;13565;2213172;230546;0;0;0;8266560;104925;78739;638412;2205481;250235;0;0;0;4963138;108992;69575;225;20;882;103;5;434;37;1318;396;37;1318;396
0;1;6;1;57;21132;1930539;200172;0;0;0;8388360;87542;94596;671121;2001615;189654;0;0;0;5199613;88930;71532;227;20;882;104;5;434;37;1318;402;37;1318;402
0;1;6;1;58;13139;1868111;191805;0;0;0;8450640;109569;71341;706042;2038886;185544;0;0;0;5145021;110544;73102;242;20;882;112;5;434;37;1332;402;37;1332;402
0;1;6;1;59;12787;1838407;210047;0;0;0;8408903;111887;70432;645398;1658079;190992;0;0;0;4677203;112439;72514;244;20;882;113;5;434;37;1334;402;37;1334;402
0;1;6;1;60;21527;1722784;192566;0;0;0;7792344;97340;71116;646099;1888791;194538;0;0;0;5004213;98629;71220;250;20;882;115;5;434;37;1354;402;37;1354;402
0;1;6;1;61;12739;2141502;188212;0;0;0;8310813;108857;73395;647951;2033608;192578;0;0;0;4722392;110308;72424;254;20;882;117;5;434;37;1358;402;37;1358;402
0;1;6;1;62;13449;2235428;194948;0;0;0;8160942;100205;75833;644643;2062605;205887;0;0;0;5160010;117729;75122;256;20;882;118;5;434;37;1360;402;37;1360;402
0;1;6;1;63;12605;2284615;191203;0;0;0;8442770;111468;75659;661224;2245830;184386;0;0;0;5035721;92129;72336;246;20;882;112;5;434;37;1352;402;37;1352;402
0;1;6;1;64;20157;2341570;241665;0;0;0;9115652;113476;75901;724356;2202163;191198;0;0;0;5695832;93305;73489;250;23;879;113;5;434;37;1346;420;37;1346;420
0;1;6;1;65;13394;1879551;204347;0;0;0;8721748;125526;69661;649565;1851248;193848;0;0;0;5046790;91542;72486;245;23;879;111;5;434;37;1338;420;37;1338;420
0;1;6;1;66;18800;1936391;211890;0;0;0;9289894;123770;98905;727078;1745230;190582;0;0;0;5548491;123763;73509;223;23;879;100;5;434;37;1316;420;37;1316;420
0;1;6;1;67;12475;2044553;189089;0;0;0;8516549;88602;76373;674108;2039226;187730;0;0;0;5456187;84564;81400;225;23;879;101;5;434;37;1316;426;37;1316;426
0;1;6;1;68;12714;1899240;191209;0;0;0;9211943;105498;75463;673134;2220210;187480;0;0;0;5940002;84158;72070;226;24;878;101;5;434;37;1314;432;37;1314;432
0;1;6;1;69;14170;2048925;203190;0;0;0;9317084;105105;72346;685763;1698921;184596;0;0;0;5707484;90817;71901;227;24;878;101;5;434;37;1316;432;37;1316;432
0;1;6;1;70;13144;2340511;178579;0;0;0;9505538;105557;72985;733145;2248222;196294;0;0;0;5933012;99510;71538;229;24;878;102;5;434;37;1320;432;37;1320;432
0;1;6;1;71;17642;2213753;217734;0;0;0;9109039;106324;75419;660976;2045583;204479;0;0;0;5935731;103397;73221;231;24;878;103;5;434;37;1326;432;37;1326;432
0;1;6;1;72;13525;2150974;187157;0;0;0;8688548;97879;66343;662510;2194501;210701;0;0;0;5825407;107506;66800;230;35;867;103;7;432;37;1204;432;37;1204;432
0;1;6;1;73;19484;2085163;218521;0;0;0;9175758;102226;68061;666242;1810281;193727;0;0;0;5914556;81881;67953;232;35;867;104;7;432;37;1206;432;37;1206;432
0;1;6;1;74;12386;1805507;181974;0;0;0;8809930;108593;63584;660090;1906066;203089;0;0;0;5358136;83721;66776;232;37;865;104;8;431;37;1206;426;37;1206;426
0;1;6;1;75;12954;2045829;203287;0;0;0;8925211;100011;67553;715591;1890306;191709;0;0;0;5545545;83416;67407;235;37;865;105;8;431;37;1210;426;37;1210;426
0;1;6;1;76;12991;1933712;178940;0;0;0;9050985;85619;66826;671941;1896210;207546;0;0;0;5831578;99612;68021;238;37;865;106;8;431;37;1218;446;37;1218;446
0;1;6;1;77;15554;1951441;204335;0;0;0;8712837;99556;66613;654440;1928593;210843;0;0;0;7134191;104966;68626;239;49;853;106;10;429;34;1210;422;34;1210;422
0;1;6;1;78;13128;2328891;196658;0;0;0;9421997;94015;63542;686398;2278495;192176;0;0;0;6761157;108651;64996;242;49;853;107;10;429;34;1216;422;34;1216;422
0;1;6;1;79;12603;1834774;185443;0;0;0;8869908;85467;67603;752148;2276009;184346;0;0;0;6485221;102135;68751;245;49;853;109;10;429;34;1218;422;34;1218;422
0;1;6;1;80;13199;1928056;190345;0;0;0;8756690;102310;65383;762857;1943480;184700;0;0;0;7085747;105355;69221;247;49;853;110;10;429;34;1224;422;34;1224;422
0;1;6;1;81;13408;1807262;178391;0;0;0;8637755;102171;66666;659240;1889131;189011;0;0;0;6660585;88600;68805;251;49;853;111;10;429;34;1232;428;34;1232;428
0;1;6;1;82;13584;1897626;188601;0;0;0;8847785;108525;69731;738830;2160985;200202;0;0;0;7373518;110229;71196;276;49;853;114;10;429;46;1280;468;46;1280;468
0;1;6;1;83;18158;1984892;213826;0;0;0;9423727;97463;70993;800687;1860348;232799;0;0;0;7393010;97793;70323;278;49;853;115;10;429;46;1282;468;46;1282;468
0;1;6;1;84;13053;1942187;204292;0;0;0;9726293;98142;71612;669349;1758441;220902;0;0;0;7769803;92887;72881;280;49;853;116;10;429;46;1282;468;46;1282;468
0;1;6;1;85;13175;2098739;234125;0;0;0;9779638;91452;70817;731290;1840879;212847;0;0;0;7548050;91940;71973;282;49;853;117;10;429;46;1288;468;46;1288;468
0;1;6;1;86;13211;2224670;197640;0;0;0;9252020;93688;70473;819470;2390953;246114;0;0;0;7861699;98146;71888;284;49;853;118;10;429;46;1294;468;46;1294;468
0;1;6;1;87;13589;1882001;185732;0;0;0;10052854;97055;70255;689574;2142631;202024;0;0;0;7549850;97600;71999;286;49;853;119;10;429;46;1296;468;46;1296;468
0;1;6;1;88;13983;1895164;197227;0;0;0;9227862;95553;70840;714181;1961017;205591;0;0;0;7543603;108291;71860;289;49;853;121;10;429;46;1298;468;46;1298;468
0;1;6;1;89;12951;1663480;192298;0;0;0;8740227;96705;69300;713454;1879688;189290;0;0;0;7564741;116773;69196;290;49;853;121;10;429;46;1304;468;46;1304;468
0;1;6;1;90;16556;2174056;227698;0;0;0;9189358;107896;78241;710023;2458408;249219;0;0;0;7828805;105527;79187;312;49;853;125;10;429;54;1454;488;54;1454;488
0;1;6;1;91;21358;1981075;211714;0;0;0;9312139;125876;77443;687568;2019145;192265;0;0;0;7709107;112155;75550;311;51;851;125;10;429;52;1456;488;52;1456;488
0;1;6;1;92;13316;2154398;204517;0;0;0;9259051;121973;78316;719932;2192066;203082;0;0;0;7998825;113554;76338;313;51;851;126;10;429;52;1460;488;52;1460;488
0;1;6;1;93;24467;2081844;190635;0;0;0;9189448;114115;75949;669021;2039481;206303;0;0;0;7588016;90928;79799;314;51;851;126;10;429;52;1462;488;52;1462;488
0;1;6;1;94;13995;1906660;206158;0;0;0;9447985;125143;77473;683588;2003789;239835;0;0;0;7776678;113880;77124;317;51;851;128;10;429;52;1464;488;52;1464;488
0;1;6;1;95;18046;2200243;246872;0;0;0;9171828;107148;78016;687148;1878977;202679;0;0;0;7628052;106943;77875;314;51;851;126;10;429;52;1462;488;52;1462;488
0;1;6;1;96;12901;1902084;196044;0;0;0;9181167;117089;75708;731180;2068491;204413;0;0;0;7944426;104531;80495;316;51;851;127;10;429;52;1464;488;52;1464;488
0;1;6;1;97;13682;1921941;197777;0;0;0;9661180;103686;77505;719970;1804215;203808;0;0;0;7821104;106759;80359;318;51;851;128;10;429;52;1466;488;52;1466;488
0;1;6;1;98;15953;2076102;208206;0;0;0;9032230;98429;76695;762843;1881497;200280;0;0;0;8143389;124186;74013;317;69;833;129;20;419;52;1416;484;52;1416;484
0;1;6;1;99;13536;2241884;206893;0;0;0;8592932;114407;74690;678579;2153178;202678;0;0;0;7603887;114790;76958;317;69;833;129;20;419;52;1416;484;52;1416;484
0;1;6;1;100;20892;2134549;208657;0;0;0;8953433;99983;75467;690971;2018789;195673;0;0;0;7524428;110222;74413;318;73;829;129;22;417;52;1412;490;52;1412;490
0;1;6;1;101;13330;1741642;177616;0;0;0;8312823;109325;70148;641618;1955488;194283;0;0;0;7629552;93144;70658;295;91;811;129;26;413;32;1286;430;32;1286;430
0;1;6;1;102;24132;1941847;197778;0;0;0;9235058;102290;71887;735796;1974048;182525;0;0;0;7852660;112310;71282;302;89;813;132;24;415;32;1294;436;32;1294;436
0;1;6;1;103;21453;1943454;193581;0;0;0;8725543;98138;68626;680484;2050249;189111;0;0;0;7650451;98442;70589;305;89;813;134;24;415;32;1296;436;32;1296;436
0;1;6;1;104;13997;1938004;189986;0;0;0;8614912;107521;66902;648801;1879927;195783;0;0;0;7644826;80554;69541;309;89;813;136;24;415;32;1304;436;32;1304;436
0;1;6;1;105;12800;1947812;199378;0;0;0;8676232;106620;70484;726786;1884032;199567;0;0;0;7761192;99582;72150;317;89;813;140;24;415;32;1316;436;32;1316;436
0;1;6;1;106;13283;2236672;203675;0;0;0;9400771;104623;73511;760722;2183112;204063;0;0;0;7614402;102949;70815;319;89;813;141;24;415;32;1322;436;32;1322;436
