ModelID;AlgorithmID;SystemIteration;AlgorithmIteration;InTime;NoError;Time;Size
12;6;85;1;true;true;26830;41
12;7;85;1;true;true;967;32
12;9;85;1;true;true;1058;19
12;10;85;1;true;true;4402;19
12;0;86;1;true;true;3866;19
12;1;86;1;true;true;756;7
12;2;86;1;true;true;695;6
12;3;86;1;true;true;793;3
12;4;86;1;true;true;773;2
12;5;86;1;true;true;6319;43
12;6;86;1;true;true;24341;41
12;7;86;1;true;true;828;29
12;9;86;1;true;true;1046;19
12;10;86;1;true;true;4198;19
12;0;87;1;true;true;3556;18
12;1;87;1;true;true;856;7
12;2;87;1;true;true;724;5
12;3;87;1;true;true;804;3
12;4;87;1;true;true;769;2
12;5;87;1;true;true;5569;43
12;6;87;1;true;true;26346;39
12;7;87;1;true;true;787;27
12;9;87;1;true;true;1072;18
12;10;87;1;true;true;3873;18
12;0;88;1;true;true;3539;19
12;1;88;1;true;true;793;6
12;2;88;1;true;true;792;6
12;3;88;1;true;true;814;3
12;4;88;1;true;true;757;2
12;5;88;1;true;true;5434;42
12;6;88;1;true;true;24749;42
12;7;88;1;true;true;831;27
12;9;88;1;true;true;1079;19
12;10;88;1;true;true;3901;19
12;0;89;1;true;true;3388;18
12;1;89;1;true;true;743;6
12;2;89;1;true;true;748;6
12;3;89;1;true;true;750;3
12;4;89;1;true;true;727;2
12;5;89;1;false;true;120000;-1
12;6;89;1;true;true;24795;36
12;7;89;1;true;true;795;30
12;9;89;1;true;true;1059;18
12;10;89;1;true;true;3698;18
12;0;90;1;true;true;3730;19
12;1;90;1;true;true;767;7
12;2;90;1;true;true;780;5
12;3;90;1;true;true;728;3
12;4;90;1;true;true;747;2
12;5;90;1;true;true;5411;39
12;6;90;1;true;true;24774;42
12;7;90;1;true;true;863;28
12;9;90;1;true;true;1050;19
12;10;90;1;true;true;4057;19
12;0;91;1;true;true;3666;18
12;1;91;1;true;true;839;7
12;2;91;1;true;true;773;5
12;3;91;1;true;true;737;3
12;4;91;1;true;true;809;2
12;5;91;1;true;true;5427;37
12;6;91;1;true;true;25253;36
12;7;91;1;true;true;894;29
12;9;91;1;true;true;1032;18
12;10;91;1;true;true;3993;18
12;0;92;1;true;true;3442;19
12;1;92;1;true;true;775;6
12;2;92;1;true;true;795;5
12;3;92;1;true;true;747;3
12;4;92;1;true;true;790;2
12;5;92;1;false;true;120000;-1
12;6;92;1;true;true;25443;42
12;7;92;1;true;true;907;28
12;9;92;1;true;true;1047;19
12;10;92;1;true;true;3804;19
12;0;93;1;true;true;3518;18
12;1;93;1;true;true;796;6
12;2;93;1;true;true;783;5
12;3;93;1;true;true;728;3
12;4;93;1;true;true;741;2
12;5;93;1;true;true;5538;38
12;6;93;1;true;true;25671;40
12;7;93;1;true;true;742;27
12;9;93;1;true;true;1044;18
12;10;93;1;true;true;3816;18
12;0;94;1;true;true;3492;17
12;1;94;1;true;true;792;7
12;2;94;1;true;true;724;5
12;3;94;1;true;true;773;3
12;4;94;1;true;true;787;2
12;5;94;1;true;true;6006;44
12;6;94;1;true;true;25531;42
12;7;94;1;true;true;734;29
12;9;94;1;true;true;1045;17
12;10;94;1;true;true;3818;17
12;0;95;1;true;true;3387;19
12;1;95;1;true;true;713;6
12;2;95;1;true;true;966;5
12;3;95;1;true;true;713;3
12;4;95;1;true;true;749;2
12;5;95;1;true;true;5570;35
12;6;95;1;true;true;25422;37
12;7;95;1;true;true;799;28
12;9;95;1;true;true;1026;19
12;10;95;1;true;true;3728;19
12;0;96;1;true;true;3570;18
12;1;96;1;true;true;795;6
12;2;96;1;true;true;739;5
12;3;96;1;true;true;723;3
12;4;96;1;true;true;782;2
12;5;96;1;false;true;120000;-1
12;6;96;1;true;true;24482;40
12;7;96;1;true;true;823;27
12;9;96;1;true;true;1044;18
12;10;96;1;true;true;3886;18
12;0;97;1;true;true;3635;18
12;1;97;1;true;true;772;7
12;2;97;1;true;true;728;5
12;3;97;1;true;true;723;3
12;4;97;1;true;true;734;2
12;5;97;1;true;true;5679;41
12;6;97;1;true;true;25687;42
12;7;97;1;true;true;808;30
12;9;97;1;true;true;1049;18
12;10;97;1;true;true;3946;18
12;0;98;1;true;true;3496;19
12;1;98;1;true;true;745;6
12;2;98;1;true;true;799;5
12;3;98;1;true;true;785;3
12;4;98;1;true;true;831;2
12;5;98;1;true;true;5865;40
12;6;98;1;true;true;26287;39
12;7;98;1;true;true;838;29
12;9;98;1;true;true;1098;19
12;10;98;1;true;true;3843;19
12;0;99;1;true;true;3525;18
12;1;99;1;true;true;752;6
12;2;99;1;true;true;761;5
12;3;99;1;true;true;725;3
12;4;99;1;true;true;740;2
12;5;99;1;true;true;5788;44
12;6;99;1;true;true;25388;44
12;7;99;1;true;true;780;26
12;9;99;1;true;true;1105;18
12;10;99;1;true;true;3872;18
12;0;100;1;true;true;3691;19
12;1;100;1;true;true;766;6
12;2;100;1;true;true;742;5
12;3;100;1;true;true;800;3
12;4;100;1;true;true;824;2
12;5;100;1;true;true;5709;41
12;6;100;1;true;true;24691;41
12;7;100;1;true;true;790;29
12;9;100;1;true;true;1102;19
12;10;100;1;true;true;4023;19
13;0;1;1;true;true;6769;364
13;1;1;1;true;true;3487;56
13;2;1;1;true;true;1671;23
13;3;1;1;true;true;1598;20
13;4;1;1;true;true;1670;26
13;5;1;1;true;true;15841;368
13;6;1;1;true;true;51533;366
13;7;1;1;true;true;8177;569
13;9;1;1;true;true;2857;364
13;10;1;1;true;true;8503;364
13;0;2;1;true;true;7096;360
13;1;2;1;true;true;3470;56
13;2;2;1;true;true;2023;25
13;3;2;1;true;true;1565;21
13;4;2;1;true;true;1876;27
13;5;2;1;true;true;18657;363
13;6;2;1;true;true;53689;366
13;7;2;1;true;true;11247;558
13;9;2;1;true;true;3233;360
13;10;2;1;true;true;9546;360
13;0;3;1;true;true;9794;362
13;1;3;1;true;true;5009;55
13;2;3;1;true;true;2445;22
13;3;3;1;true;true;2234;20
13;4;3;1;true;true;2205;27
13;5;3;1;true;true;21687;366
13;6;3;1;true;true;71291;368
13;7;3;1;true;true;9895;569
13;9;3;1;true;true;3343;362
13;10;3;1;true;true;11485;362
13;0;4;1;true;true;10399;361
13;1;4;1;true;true;4809;55
13;2;4;1;true;true;2742;24
13;3;4;1;true;true;2222;21
13;4;4;1;true;true;2271;27
13;5;4;1;true;true;22189;364
13;6;4;1;true;true;71624;368
13;7;4;1;true;true;11422;560
13;9;4;1;true;true;3190;361
13;10;4;1;true;true;11306;361
13;0;5;1;true;true;9834;360
13;1;5;1;true;true;4808;55
13;2;5;1;true;true;2512;23
13;3;5;1;true;true;2108;21
13;4;5;1;true;true;2135;26
13;5;5;1;true;true;20172;363
13;6;5;1;true;true;67985;365
13;7;5;1;true;true;10126;553
13;9;5;1;true;true;3213;360
13;10;5;1;true;true;11266;360
13;0;6;1;true;true;10200;363
13;1;6;1;true;true;6078;53
13;2;6;1;true;true;2893;24
13;3;6;1;true;true;2199;20
13;4;6;1;true;true;2327;28
13;5;6;1;true;true;24012;364
13;6;6;1;true;true;74367;363
13;7;6;1;true;true;8913;560
13;9;6;1;true;true;3197;363
13;10;6;1;true;true;11413;363
13;0;7;1;true;true;9314;361
13;1;7;1;true;true;5621;54
13;2;7;1;true;true;2601;23
13;3;7;1;true;true;1628;22
13;4;7;1;true;true;2025;27
13;5;7;1;true;true;19863;365
13;6;7;1;true;true;69340;366
13;7;7;1;true;true;8383;555
13;9;7;1;true;true;3366;361
13;10;7;1;true;true;11636;361
13;0;8;1;true;true;10147;362
13;1;8;1;true;true;4772;55
13;2;8;1;true;true;2332;25
13;3;8;1;true;true;2082;21
13;4;8;1;true;true;2280;26
13;5;8;1;true;true;20706;368
13;6;8;1;true;true;70727;369
13;7;8;1;true;true;10014;538
13;9;8;1;true;true;3136;362
13;10;8;1;true;true;11078;362
13;0;9;1;true;true;9699;363
13;1;9;1;true;true;4317;54
13;2;9;1;true;true;2438;24
13;3;9;1;true;true;2069;20
13;4;9;1;true;true;2221;25
13;5;9;1;true;true;22111;367
13;6;9;1;true;true;69021;368
13;7;9;1;true;true;10232;566
13;9;9;1;true;true;3168;363
13;10;9;1;true;true;11285;363
13;0;10;1;true;true;9494;367
13;1;10;1;true;true;4781;55
13;2;10;1;true;true;2429;22
13;3;10;1;true;true;2245;20
13;4;10;1;true;true;2319;27
13;5;10;1;true;true;20546;366
13;6;10;1;true;true;69685;364
13;7;10;1;true;true;10670;567
13;9;10;1;true;true;3149;367
13;10;10;1;true;true;11847;367
13;0;11;1;true;true;9911;362
13;1;11;1;true;true;4777;54
13;2;11;1;true;true;2563;24
13;3;11;1;true;true;1926;20
13;4;11;1;true;true;2328;26
13;5;11;1;true;true;21517;364
13;6;11;1;true;true;71425;365
13;7;11;1;true;true;9924;555
13;9;11;1;true;true;3368;362
13;10;11;1;true;true;11336;362
13;0;12;1;true;true;10057;360
13;1;12;1;true;true;5019;54
13;2;12;1;true;true;2413;23
13;3;12;1;true;true;2170;22
13;4;12;1;true;true;2120;24
13;5;12;1;true;true;20944;369
13;6;12;1;true;true;70586;365
13;7;12;1;true;true;9566;553
13;9;12;1;true;true;3418;360
13;10;12;1;true;true;11038;360
13;0;13;1;true;true;7641;363
13;1;13;1;true;true;4126;54
13;2;13;1;true;true;1811;25
13;3;13;1;true;true;1598;20
13;4;13;1;true;true;1930;24
13;5;13;1;true;true;17633;365
13;6;13;1;true;true;55524;364
13;7;13;1;true;true;8335;559
13;9;13;1;true;true;2730;363
13;10;13;1;true;true;9485;363
13;0;14;1;true;true;6464;365
13;1;14;1;true;true;3241;55
13;2;14;1;true;true;1661;24
13;3;14;1;true;true;1489;21
13;4;14;1;true;true;1526;26
13;5;14;1;true;true;17353;364
13;6;14;1;true;true;59693;363
13;7;14;1;true;true;7538;558
13;9;14;1;true;true;2610;365
13;10;14;1;true;true;7974;365
13;0;15;1;true;true;6439;361
13;1;15;1;true;true;3020;54
13;2;15;1;true;true;1646;25
13;3;15;1;true;true;1500;21
13;4;15;1;true;true;1533;25
13;5;15;1;true;true;17251;370
13;6;15;1;true;true;56391;365
13;7;15;1;true;true;9160;569
13;9;15;1;true;true;2607;361
13;10;15;1;true;true;7769;361
13;0;16;1;true;true;6607;360
13;1;16;1;true;true;3143;56
13;2;16;1;true;true;1741;24
13;3;16;1;true;true;1614;20
13;4;16;1;true;true;1520;26
13;5;16;1;true;true;15852;363
13;6;16;1;true;true;54608;363
13;7;16;1;true;true;7799;570
13;9;16;1;true;true;2637;360
13;10;16;1;true;true;8172;360
13;0;17;1;true;true;6805;361
13;1;17;1;true;true;3334;57
13;2;17;1;true;true;1654;24
13;3;17;1;true;true;1449;22
13;4;17;1;true;true;1535;26
13;5;17;1;true;true;20562;365
13;6;17;1;true;true;55656;365
13;7;17;1;true;true;8250;563
13;9;17;1;true;true;2621;361
13;10;17;1;true;true;7913;361
13;0;18;1;true;true;6600;365
13;1;18;1;true;true;3368;55
13;2;18;1;true;true;1698;23
13;3;18;1;true;true;1477;21
13;4;18;1;true;true;1437;26
13;5;18;1;true;true;16622;364
13;6;18;1;true;true;52025;365
13;7;18;1;true;true;8534;550
13;9;18;1;true;true;2566;365
13;10;18;1;true;true;8467;365
13;0;19;1;true;true;6381;364
13;1;19;1;true;true;3142;56
13;2;19;1;true;true;1657;22
13;3;19;1;true;true;1459;21
13;4;19;1;true;true;1445;23
13;5;19;1;true;true;15670;367
13;6;19;1;true;true;54176;365
13;7;19;1;true;true;7753;560
13;9;19;1;true;true;2622;364
13;10;19;1;true;true;8175;364
13;0;20;1;true;true;6807;363
13;1;20;1;true;true;3345;51
13;2;20;1;true;true;1618;23
13;3;20;1;true;true;1523;21
13;4;20;1;true;true;1651;27
13;5;20;1;true;true;17271;367
13;6;20;1;true;true;52768;365
13;7;20;1;true;true;7914;566
13;9;20;1;true;true;2546;363
13;10;20;1;true;true;7840;363
13;0;21;1;true;true;6440;363
13;1;21;1;true;true;3346;54
13;2;21;1;true;true;1571;24
13;3;21;1;true;true;1469;22
13;4;21;1;true;true;1450;27
13;5;21;1;true;true;15888;365
13;6;21;1;true;true;51966;365
13;7;21;1;true;true;7909;568
13;9;21;1;true;true;2632;363
13;10;21;1;true;true;7931;363
13;0;22;1;true;true;6453;360
13;1;22;1;true;true;3187;51
13;2;22;1;true;true;1699;23
13;3;22;1;true;true;1648;20
13;4;22;1;true;true;1494;25
13;5;22;1;true;true;16319;370
13;6;22;1;true;true;59991;370
13;7;22;1;true;true;8322;555
13;9;22;1;true;true;2690;360
13;10;22;1;true;true;7706;360
13;0;23;1;true;true;6221;362
13;1;23;1;true;true;3169;55
13;2;23;1;true;true;1720;24
13;3;23;1;true;true;1532;20
13;4;23;1;true;true;1542;27
13;5;23;1;true;true;16950;366
13;6;23;1;true;true;50919;366
13;7;23;1;true;true;8129;558
13;9;23;1;true;true;2691;362
13;10;23;1;true;true;7795;362
13;0;24;1;true;true;6236;361
13;1;24;1;true;true;2914;53
13;2;24;1;true;true;1718;25
13;3;24;1;true;true;1493;22
13;4;24;1;true;true;1564;27
13;5;24;1;true;true;16588;367
13;6;24;1;true;true;52477;365
13;7;24;1;true;true;7450;565
13;9;24;1;true;true;2719;361
13;10;24;1;true;true;7659;361
13;0;25;1;true;true;6154;362
13;1;25;1;true;true;3200;55
13;2;25;1;true;true;1760;24
13;3;25;1;true;true;1381;21
13;4;25;1;true;true;1607;28
13;5;25;1;true;true;16234;368
13;6;25;1;true;true;52080;367
13;7;25;1;true;true;8551;559
13;9;25;1;true;true;2712;362
13;10;25;1;true;true;7769;362
13;0;26;1;true;true;6611;366
13;1;26;1;true;true;2985;55
13;2;26;1;true;true;1681;25
13;3;26;1;true;true;1441;20
13;4;26;1;true;true;1522;28
13;5;26;1;true;true;19046;362
13;6;26;1;true;true;55840;365
13;7;26;1;true;true;8103;565
13;9;26;1;true;true;2632;366
13;10;26;1;true;true;8040;366
13;0;27;1;true;true;6409;362
13;1;27;1;true;true;3365;58
13;2;27;1;true;true;1913;25
13;3;27;1;true;true;1506;21
13;4;27;1;true;true;1563;25
13;5;27;1;true;true;15616;367
13;6;27;1;true;true;54374;369
13;7;27;1;true;true;8208;568
13;9;27;1;true;true;2695;362
13;10;27;1;true;true;7485;362
13;0;28;1;true;true;6379;361
13;1;28;1;true;true;2930;52
13;2;28;1;true;true;1705;25
13;3;28;1;true;true;1474;21
13;4;28;1;true;true;1604;26
13;5;28;1;true;true;16109;368
13;6;28;1;true;true;55922;365
13;7;28;1;true;true;8398;569
13;9;28;1;true;true;2610;361
13;10;28;1;true;true;7716;361
13;0;29;1;true;true;6229;365
13;1;29;1;true;true;3297;56
13;2;29;1;true;true;1821;23
13;3;29;1;true;true;1420;20
13;4;29;1;true;true;1478;26
13;5;29;1;true;true;15690;365
13;6;29;1;true;true;58104;365
13;7;29;1;true;true;8092;572
13;9;29;1;true;true;2791;365
13;10;29;1;true;true;7765;365
13;0;30;1;true;true;6346;364
13;1;30;1;true;true;3166;51
13;2;30;1;true;true;1894;23
13;3;30;1;true;true;1554;21
13;4;30;1;true;true;1537;27
13;5;30;1;true;true;16443;363
13;6;30;1;true;true;61530;364
13;7;30;1;true;true;7302;567
13;9;30;1;true;true;2630;364
13;10;30;1;true;true;7641;364
13;0;31;1;true;true;6657;363
13;1;31;1;true;true;3018;57
13;2;31;1;true;true;1752;25
13;3;31;1;true;true;1493;20
13;4;31;1;true;true;1554;26
13;5;31;1;true;true;16345;371
13;6;31;1;true;true;53350;367
13;7;31;1;true;true;7849;546
13;9;31;1;true;true;2720;363
13;10;31;1;true;true;7609;363
13;0;32;1;true;true;6452;361
13;1;32;1;true;true;3183;58
13;2;32;1;true;true;1828;23
13;3;32;1;true;true;1425;21
13;4;32;1;true;true;1684;25
13;5;32;1;true;true;16182;363
13;6;32;1;true;true;50354;365
13;7;32;1;true;true;7963;564
13;9;32;1;true;true;2533;361
13;10;32;1;true;true;7479;361
13;0;33;1;true;true;6359;366
13;1;33;1;true;true;3119;55
13;2;33;1;true;true;1715;24
13;3;33;1;true;true;1408;20
13;4;33;1;true;true;1464;24
13;5;33;1;true;true;17231;361
13;6;33;1;true;true;56666;361
13;7;33;1;true;true;8176;562
13;9;33;1;true;true;2588;366
13;10;33;1;true;true;7520;366
13;0;34;1;true;true;6438;363
13;1;34;1;true;true;2999;55
13;2;34;1;true;true;1678;22
13;3;34;1;true;true;1516;21
13;4;34;1;true;true;1555;27
13;5;34;1;true;true;16667;366
13;6;34;1;true;true;56399;369
13;7;34;1;true;true;8066;569
13;9;34;1;true;true;2695;363
13;10;34;1;true;true;7797;363
13;0;35;1;true;true;6289;364
13;1;35;1;true;true;3253;57
13;2;35;1;true;true;1646;23
13;3;35;1;true;true;1519;22
13;4;35;1;true;true;1539;25
13;5;35;1;true;true;16343;363
13;6;35;1;true;true;59196;362
13;7;35;1;true;true;8147;565
13;9;35;1;true;true;2831;364
13;10;35;1;true;true;7624;364
13;0;36;1;true;true;6478;362
13;1;36;1;true;true;2965;54
13;2;36;1;true;true;1779;23
13;3;36;1;true;true;1512;20
13;4;36;1;true;true;1559;26
13;5;36;1;true;true;17195;364
13;6;36;1;true;true;49467;363
13;7;36;1;true;true;7848;566
13;9;36;1;true;true;2625;362
13;10;36;1;true;true;8177;362
13;0;37;1;true;true;6234;361
13;1;37;1;true;true;3119;55
13;2;37;1;true;true;1669;22
13;3;37;1;true;true;1390;21
13;4;37;1;true;true;1617;26
13;5;37;1;true;true;17133;364
13;6;37;1;true;true;59031;363
13;7;37;1;true;true;8078;554
13;9;37;1;true;true;2567;361
13;10;37;1;true;true;7712;361
13;0;38;1;true;true;6460;361
13;1;38;1;true;true;3043;53
13;2;38;1;true;true;1814;22
13;3;38;1;true;true;1443;22
13;4;38;1;true;true;1425;27
13;5;38;1;true;true;18370;364
13;6;38;1;true;true;58658;362
13;7;38;1;true;true;8258;557
13;9;38;1;true;true;2535;361
13;10;38;1;true;true;7555;361
13;0;39;1;true;true;6513;360
13;1;39;1;true;true;3094;51
13;2;39;1;true;true;1591;24
13;3;39;1;true;true;1369;20
13;4;39;1;true;true;1473;24
13;5;39;1;true;true;17262;363
13;6;39;1;true;true;59603;364
13;7;39;1;true;true;7822;560
13;9;39;1;true;true;2478;360
13;10;39;1;true;true;7745;360
13;0;40;1;true;true;6544;361
13;1;40;1;true;true;3392;51
13;2;40;1;true;true;1621;23
13;3;40;1;true;true;1480;20
13;4;40;1;true;true;1492;23
13;5;40;1;true;true;16227;368
13;6;40;1;true;true;49957;367
13;7;40;1;true;true;8629;561
13;9;40;1;true;true;2473;361
13;10;40;1;true;true;7495;361
13;0;41;1;true;true;6598;361
13;1;41;1;true;true;3142;55
13;2;41;1;true;true;1960;23
13;3;41;1;true;true;1534;22
13;4;41;1;true;true;1450;26
13;5;41;1;true;true;16036;360
13;6;41;1;true;true;58547;361
13;7;41;1;true;true;7845;557
13;9;41;1;true;true;2525;361
13;10;41;1;true;true;7808;361
13;0;42;1;true;true;6588;361
13;1;42;1;true;true;3014;55
13;2;42;1;true;true;1860;24
13;3;42;1;true;true;1569;20
13;4;42;1;true;true;1593;27
13;5;42;1;true;true;16141;366
13;6;42;1;true;true;56879;366
13;7;42;1;true;true;7562;555
13;9;42;1;true;true;2517;361
13;10;42;1;true;true;7731;361
13;0;43;1;true;true;6663;361
13;1;43;1;true;true;3208;56
13;2;43;1;true;true;1639;26
13;3;43;1;true;true;1516;21
13;4;43;1;true;true;1490;26
13;5;43;1;true;true;16366;364
13;6;43;1;true;true;58075;366
13;7;43;1;true;true;7802;561
13;9;43;1;true;true;2492;361
13;10;43;1;true;true;8029;361
13;0;44;1;true;true;6578;361
13;1;44;1;true;true;3274;53
13;2;44;1;true;true;1732;25
13;3;44;1;true;true;1493;21
13;4;44;1;true;true;1565;27
13;5;44;1;true;true;16339;368
13;6;44;1;true;true;56918;366
13;7;44;1;true;true;7367;554
13;9;44;1;true;true;2512;361
13;10;44;1;true;true;7699;361
13;0;45;1;true;true;6127;363
13;1;45;1;true;true;3286;57
13;2;45;1;true;true;1708;22
13;3;45;1;true;true;1414;20
13;4;45;1;true;true;1514;27
13;5;45;1;true;true;21268;373
13;6;45;1;true;true;55369;364
13;7;45;1;true;true;8307;566
13;9;45;1;true;true;2526;363
13;10;45;1;true;true;7686;363
13;0;46;1;true;true;6558;364
13;1;46;1;true;true;3236;56
13;2;46;1;true;true;1563;23
13;3;46;1;true;true;1479;22
13;4;46;1;true;true;1457;23
13;5;46;1;true;true;16637;365
13;6;46;1;true;true;56692;362
13;7;46;1;true;true;7958;577
13;9;46;1;true;true;2711;364
13;10;46;1;true;true;7642;364
13;0;47;1;true;true;6646;362
13;1;47;1;true;true;3007;55
13;2;47;1;true;true;1679;25
13;3;47;1;true;true;1400;21
13;4;47;1;true;true;1590;25
13;5;47;1;true;true;16107;361
13;6;47;1;true;true;57324;362
13;7;47;1;true;true;7513;561
13;9;47;1;true;true;2451;362
13;10;47;1;true;true;7485;362
13;0;48;1;true;true;6554;366
13;1;48;1;true;true;2916;55
13;2;48;1;true;true;1657;24
13;3;48;1;true;true;1457;21
13;4;48;1;true;true;1664;25
13;5;48;1;true;true;15163;368
13;6;48;1;true;true;54721;368
13;7;48;1;true;true;8235;571
13;9;48;1;true;true;2735;366
13;10;48;1;true;true;7626;366
13;0;49;1;true;true;6334;361
13;1;49;1;true;true;3056;56
13;2;49;1;true;true;1692;24
13;3;49;1;true;true;1353;22
13;4;49;1;true;true;1723;24
13;5;49;1;true;true;16680;365
13;6;49;1;true;true;57102;368
13;7;49;1;true;true;7984;566
13;9;49;1;true;true;2542;361
13;10;49;1;true;true;7616;361
13;0;50;1;true;true;6445;363
13;1;50;1;true;true;3253;54
13;2;50;1;true;true;1639;24
13;3;50;1;true;true;1450;21
13;4;50;1;true;true;1662;24
13;5;50;1;true;true;16577;364
13;6;50;1;true;true;49350;365
13;7;50;1;true;true;7915;556
13;9;50;1;true;true;2500;363
13;10;50;1;true;true;7736;363
13;0;51;1;true;true;6613;366
13;1;51;1;true;true;3279;56
13;2;51;1;true;true;1816;24
13;3;51;1;true;true;1479;20
13;4;51;1;true;true;1603;26
13;5;51;1;true;true;15886;367
13;6;51;1;true;true;54359;366
13;7;51;1;true;true;8450;556
13;9;51;1;true;true;2574;366
13;10;51;1;true;true;8196;366
13;0;52;1;true;true;6390;360
13;1;52;1;true;true;2997;54
13;2;52;1;true;true;1691;25
13;3;52;1;true;true;1409;22
13;4;52;1;true;true;1401;23
13;5;52;1;true;true;16102;362
13;6;52;1;true;true;55740;362
13;7;52;1;true;true;7697;566
13;9;52;1;true;true;2688;360
13;10;52;1;true;true;7924;360
13;0;53;1;true;true;7005;362
13;1;53;1;true;true;3226;55
13;2;53;1;true;true;1849;24
13;3;53;1;true;true;1331;21
13;4;53;1;true;true;1581;26
13;5;53;1;true;true;16956;363
13;6;53;1;true;true;57974;364
13;7;53;1;true;true;8177;569
13;9;53;1;true;true;2546;362
13;10;53;1;true;true;7596;362
13;0;54;1;true;true;6502;362
13;1;54;1;true;true;2904;56
13;2;54;1;true;true;1651;25
13;3;54;1;true;true;1530;20
13;4;54;1;true;true;1494;26
13;5;54;1;true;true;16207;365
13;6;54;1;true;true;57429;364
13;7;54;1;true;true;8049;566
13;9;54;1;true;true;2577;362
13;10;54;1;true;true;8096;362
13;0;55;1;true;true;6444;361
13;1;55;1;true;true;3115;55
13;2;55;1;true;true;1957;24
13;3;55;1;true;true;1436;22
13;4;55;1;true;true;1437;26
13;5;55;1;true;true;15920;362
13;6;55;1;true;true;49384;362
13;7;55;1;true;true;7520;559
13;9;55;1;true;true;2645;361
13;10;55;1;true;true;7750;361
13;0;56;1;true;true;6172;364
13;1;56;1;true;true;3212;58
13;2;56;1;true;true;1874;24
13;3;56;1;true;true;1408;20
13;4;56;1;true;true;1581;26
13;5;56;1;true;true;17175;366
13;6;56;1;true;true;56192;369
13;7;56;1;true;true;8791;571
13;9;56;1;true;true;2720;364
13;10;56;1;true;true;7761;364
13;0;57;1;true;true;6547;362
13;1;57;1;true;true;3104;54
13;2;57;1;true;true;1630;23
13;3;57;1;true;true;1580;20
13;4;57;1;true;true;1539;27
13;5;57;1;true;true;19280;364
13;6;57;1;true;true;68699;366
13;7;57;1;true;true;8274;555
13;9;57;1;true;true;2543;362
13;10;57;1;true;true;8027;362
13;0;58;1;true;true;6345;363
13;1;58;1;true;true;2982;57
13;2;58;1;true;true;1678;24
13;3;58;1;true;true;1454;20
13;4;58;1;true;true;1554;25
13;5;58;1;true;true;16524;367
13;6;58;1;true;true;55383;366
13;7;58;1;true;true;8427;565
13;9;58;1;true;true;2627;363
13;10;58;1;true;true;7477;363
13;0;59;1;true;true;6655;363
13;1;59;1;true;true;3323;54
13;2;59;1;true;true;1726;23
13;3;59;1;true;true;1465;20
13;4;59;1;true;true;1356;26
13;5;59;1;true;true;16002;361
13;6;59;1;true;true;56334;359
13;7;59;1;true;true;7680;565
13;9;59;1;true;true;2553;363
13;10;59;1;true;true;8040;363
13;0;60;1;true;true;6303;362
13;1;60;1;true;true;2968;51
13;2;60;1;true;true;1658;23
13;3;60;1;true;true;1824;20
13;4;60;1;true;true;1550;25
13;5;60;1;true;true;16114;364
13;6;60;1;true;true;57020;362
13;7;60;1;true;true;7814;545
13;9;60;1;true;true;2715;362
13;10;60;1;true;true;8059;362
13;0;61;1;true;true;6339;363
13;1;61;1;true;true;3259;53
13;2;61;1;true;true;1674;22
13;3;61;1;true;true;1390;20
13;4;61;1;true;true;1648;24
13;5;61;1;true;true;15991;367
13;6;61;1;true;true;56612;364
13;7;61;1;true;true;7812;567
13;9;61;1;true;true;2599;363
13;10;61;1;true;true;7747;363
13;0;62;1;true;true;6365;369
13;1;62;1;true;true;3188;51
13;2;62;1;true;true;1837;24
13;3;62;1;true;true;1488;20
13;4;62;1;true;true;1519;27
13;5;62;1;true;true;16490;361
13;6;62;1;true;true;57010;361
13;7;62;1;true;true;8525;543
13;9;62;1;true;true;2869;369
13;10;62;1;true;true;8209;369
13;0;63;1;true;true;6728;360
13;1;63;1;true;true;3215;51
13;2;63;1;true;true;1692;23
13;3;63;1;true;true;1423;21
13;4;63;1;true;true;1630;26
13;5;63;1;true;true;20445;364
13;6;63;1;true;true;59044;364
13;7;63;1;true;true;7991;558
13;9;63;1;true;true;2676;360
13;10;63;1;true;true;8057;360
13;0;64;1;true;true;6537;362
13;1;64;1;true;true;3228;55
13;2;64;1;true;true;1640;24
13;3;64;1;true;true;1551;21
13;4;64;1;true;true;1464;25
13;5;64;1;true;true;17137;368
13;6;64;1;true;true;59032;361
13;7;64;1;true;true;8120;559
13;9;64;1;true;true;2598;362
13;10;64;1;true;true;8247;362
13;0;65;1;true;true;6501;363
13;1;65;1;true;true;3145;54
13;2;65;1;true;true;1663;24
13;3;65;1;true;true;1417;20
13;4;65;1;true;true;1537;27
13;5;65;1;true;true;21728;369
13;6;65;1;true;true;50752;367
13;7;65;1;true;true;7918;560
13;9;65;1;true;true;2605;363
13;10;65;1;true;true;7847;363
13;0;66;1;true;true;6294;362
13;1;66;1;true;true;3221;56
13;2;66;1;true;true;1900;23
13;3;66;1;true;true;1523;20
13;4;66;1;true;true;1509;26
13;5;66;1;true;true;15875;368
13;6;66;1;true;true;57328;367
13;7;66;1;true;true;8029;572
13;9;66;1;true;true;2552;362
13;10;66;1;true;true;8239;362
13;0;67;1;true;true;6476;360
13;1;67;1;true;true;2928;52
13;2;67;1;true;true;1643;25
13;3;67;1;true;true;1417;21
13;4;67;1;true;true;1604;23
13;5;67;1;true;true;19203;365
13;6;67;1;true;true;59675;363
13;7;67;1;true;true;7966;559
13;9;67;1;true;true;2649;360
13;10;67;1;true;true;7544;360
13;0;68;1;true;true;6310;363
